,type,url,review_rating,film_name,no_of_reviewer
994,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,90%,Little Shop of Horrors (1986),50
995,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,88%,Sid and Nancy (1986),67
996,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,86%,Sweeney Todd: The Demon Barber of Fleet Street (2007),232
997,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,86%,Chicago (2002),259
998,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,93%,Scratch (2002),46
999,Top 100 Musical & Performing Arts Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_musical__performing_arts_movies/,93%,In Search of Beethoven (2009),41
1000,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,Citizen Kane (1941),117
1001,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Knives Out (2019),467
1002,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,93%,Us (2019),552
1003,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Mission: Impossible - Fallout (2018),437
1004,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Get Out (2017),397
1005,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,The Irishman (2019),455
1006,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari) (1920),67
1007,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,Rebecca (1940),94
1008,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,A Quiet Place (2018),387
1009,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Rear Window (1954),122
1010,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Spotlight (2015),376
1011,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,The Third Man (1949),84
1012,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,Arrival (2016),434
1013,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Argo (2012),360
1014,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,The Maltese Falcon (1941),62
1015,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,North by Northwest (1959),109
1016,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,Laura (1944),65
1017,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Alien (1979),126
1018,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,Shadow of a Doubt (1943),48
1019,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Psycho (1960),104
1020,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,91%,The Invisible Man (2020),410
1021,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,"The Godfather, Part II (1974)",114
1022,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,M (1931),60
1023,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Jaws (1975),94
1024,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,The Babadook (2014),241
1025,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,The Lady Vanishes (1938),45
1026,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,Chinatown (1974),76
1027,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Hell or High Water (2016),284
1028,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,Skyfall (2012),382
1029,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,The Thin Man (1934),43
1030,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Harry Potter and the Deathly Hallows - Part 2 (2011),331
1031,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,The 39 Steps (1935),52
1032,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Touch of Evil (1958),79
1033,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Rashômon (1951),56
1034,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Taxi Driver (1976),94
1035,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,Vertigo (1958),84
1036,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,L.A. Confidential (1997),115
1037,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Nightcrawler (2014),274
1038,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,The Wages of Fear (1953),45
1039,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Strangers on a Train (1951),52
1040,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,The Big Sleep (1946),65
1041,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,99%,Goldfinger (1964),69
1042,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,88%,The Post (2018),404
1043,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,Anatomy of a Murder (1959),50
1044,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Invasion of the Body Snatchers (1956),57
1045,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,High Noon (1952),59
1046,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Freaks (1932),55
1047,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,The Night of the Hunter (1955),77
1048,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,His House (2020),118
1049,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,In a Lonely Place (1950),47
1050,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,The Taking of Pelham One Two Three (1974),43
1051,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,The Salesman (Forushande) (2017),196
1052,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Detour (1945),41
1053,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,The Silence of the Lambs (1991),104
1054,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Rosemary's Baby (1968),73
1055,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Halloween (1978),73
1056,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Eyes Without a Face (1962),55
1057,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,All Is Lost (2013),240
1058,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Eye In The Sky (2016),220
1059,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,101 Dalmatians (1961),52
1060,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,89%,The Trial of the Chicago 7 (2020),331
1061,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Repulsion (1965),65
1062,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,93%,Looper (2012),270
1063,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Badlands (1974),59
1064,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,Casino Royale (2006),262
1065,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Le Cercle Rouge (1970),65
1066,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,100%,Stalker (1979),41
1067,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,93%,No Country for Old Men (2007),288
1068,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,The Cabin in the Woods (2012),288
1069,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,Possessor: Uncut (2020),218
1070,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Kiss Me Deadly (1955),43
1071,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Burning (Beoning) (2018),196
1072,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,The Manchurian Candidate (1962),60
1073,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,Ex Machina (2015),281
1074,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,Searching (2018),256
1075,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,Sicario (2015),279
1076,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Sunrise: A Song of Two Humans (1927),61
1077,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,Jurassic Park (1993),130
1078,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Blow the Man Down (2020),120
1079,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,86%,It (2017),386
1080,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,The Guilty (Den skyldige) (2018),120
1081,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,95%,Don't Look Now (1973),74
1082,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,94%,Blood Simple (1984),104
1083,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,90%,10 Cloverfield Lane (2016),315
1084,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,92%,The Vast of Night (2020),245
1085,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Peeping Tom (1960),53
1086,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Assault on Precinct 13 (1976),44
1087,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,90%,Bridge of Spies (2015),313
1088,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,To Catch a Thief (1955),51
1089,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Notorious (1946),48
1090,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,The Fugitive (1993),79
1091,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,87%,Gone Girl (2014),365
1092,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,98%,Bullitt (1968),42
1093,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Diabolique (Les Diaboliques) (1955),50
1094,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,The Conversation (1974),57
1095,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Border (Gräns) (2018),130
1096,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,96%,Wake in Fright (1971),57
1097,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,97%,Who Framed Roger Rabbit (1988),66
1098,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,93%,Drive (2011),269
1099,Top 100 Mystery & Suspense Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_mystery__suspense_movies/,87%,The Dark Knight Rises (2012),372
1100,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,99%,It Happened One Night (1934),97
1101,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,99%,Casablanca (1942),124
1102,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,100%,The Philadelphia Story (1940),101
1103,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,92%,The Shape of Water (2017),459
1104,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,97%,A Night at the Opera (1935),69
1105,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,100%,Singin' in the Rain (1952),67
1106,Top 100 Romance Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_romance_movies/,99%,On the Waterfront (1954),105
